ROI,Subject,Effect, LocalizerSize,EffectSize,System,Localizer,Task,Hemisphere,Type,SentType,Version,SentTask
LH_TPJ,864,N,66,-0.140437,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,212,S,17,-1.600658,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,212,N,17,-1.675813,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,249,S,17,-0.630599,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,249,N,17,0.638507,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,338,S,17,0.226686,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,338,N,17,0.09847,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,365,S,17,-0.185619,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,365,N,17,0.540205,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,382,S,17,-0.164509,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,382,N,17,-0.268566,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,426,S,17,1.386694,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,426,N,17,1.16612,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,553,S,17,-0.08644,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,553,N,17,-0.347112,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,584,S,17,-0.046065,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,584,N,17,0.234929,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,602,S,17,-0.352621,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,602,N,17,0.01824,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,604,S,17,-0.251458,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,604,N,17,-0.335003,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,605,S,17,-0.918523,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,605,N,17,-0.755826,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,606,S,17,0.332602,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,606,N,17,0.342702,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,673,S,17,-0.056888,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,673,N,17,0.154758,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,674,S,17,-1.189044,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,674,N,17,-0.995716,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,680,S,17,-0.097085,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,680,N,17,-0.126069,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,707,S,17,-0.250312,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,707,N,17,-0.162072,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,712,S,17,0.281243,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,712,N,17,0.547412,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,714,S,17,1.144163,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,714,N,17,0.938785,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,716,S,17,0.259925,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,716,N,17,0.407634,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,717,S,17,-0.100085,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,717,N,17,-0.590233,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,718,S,17,0.156076,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,718,N,17,0.506793,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,720,S,17,0.231189,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,720,N,17,0.616607,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,724,S,17,-0.281223,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,724,N,17,-0.069899,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,820,S,17,0.124365,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,820,N,17,0.024973,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,837,S,17,-0.669746,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,837,N,17,-0.486003,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,839,S,17,-0.690426,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,839,N,17,-0.675462,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,844,S,17,0.019436,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,844,N,17,0.370013,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,845,S,17,-0.666893,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,845,N,17,-0.897425,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,847,S,17,0.123285,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,847,N,17,-0.011828,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,856,S,17,-0.445846,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,856,N,17,-0.725708,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,864,S,17,-1.636868,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_MidCing,864,N,17,-0.649598,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,212,S,31,-1.480545,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,212,N,31,-1.244829,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,249,S,31,-0.275399,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,249,N,31,1.134475,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,338,S,31,0.720416,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,338,N,31,0.703491,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,365,S,31,-0.579863,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,365,N,31,0.621153,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,382,S,31,-0.131124,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,382,N,31,-0.103621,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,426,S,31,0.9594,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,426,N,31,0.120308,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,553,S,31,-0.387322,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,553,N,31,-0.580198,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,584,S,31,0.049116,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,584,N,31,0.316469,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,602,S,31,0.559495,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,602,N,31,0.465263,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,604,S,31,0.225117,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,604,N,31,0.240034,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,605,S,31,-0.617296,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,605,N,31,-0.775889,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,606,S,31,-0.140453,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,606,N,31,-0.074718,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,673,S,31,-0.093907,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,673,N,31,0.210465,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,674,S,31,-0.805035,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,674,N,31,-0.708714,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,680,S,31,1.041038,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,680,N,31,0.449876,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,707,S,31,0.219227,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,707,N,31,-0.245456,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,712,S,31,0.215854,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,712,N,31,0.61378,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,714,S,31,0.428612,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,714,N,31,0.328699,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,716,S,31,0.198032,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,716,N,31,-0.245253,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,717,S,31,1.02774,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,717,N,31,0.658187,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,718,S,31,-1.035736,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,718,N,31,-0.410417,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,720,S,31,-0.282837,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,720,N,31,-0.282389,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,724,S,31,0.168535,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,724,N,31,0.643757,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,820,S,31,0.396665,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,820,N,31,0.160009,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,837,S,31,-0.443504,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,837,N,31,-0.20031,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,839,S,31,-0.587577,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,839,N,31,-0.534152,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,844,S,31,0.713766,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,844,N,31,0.764463,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,845,S,31,-1.351836,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,845,N,31,-0.965591,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,847,S,31,-0.27967,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,847,N,31,-0.510326,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,856,S,31,0.957735,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,856,N,31,0.382242,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,864,S,31,-1.443186,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_STGorInsula,864,N,31,-0.9168,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,212,S,26,-0.015291,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,212,N,26,-0.312685,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,249,S,26,-0.057494,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,249,N,26,0.769585,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,338,S,26,0.422138,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,338,N,26,-0.089615,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,365,S,26,-0.054364,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,365,N,26,-0.060971,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,382,S,26,0.13226,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,382,N,26,-0.031746,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,426,S,26,1.62946,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,426,N,26,0.34135,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,553,S,26,1.370552,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,553,N,26,-0.379517,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,584,S,26,0.846206,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,584,N,26,0.138553,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,602,S,26,0.279475,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,602,N,26,0.539472,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,604,S,26,-0.030527,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,604,N,26,-0.665359,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,605,S,26,0.780966,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,605,N,26,-0.3677,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,606,S,26,-0.035873,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,606,N,26,-0.230497,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,673,S,26,0.484321,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,673,N,26,0.02688,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,674,S,26,-0.693732,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,674,N,26,-0.591462,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,680,S,26,0.4729,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,680,N,26,-0.205786,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,707,S,26,0.470605,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,707,N,26,0.015107,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,712,S,26,1.127091,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,712,N,26,0.316115,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,714,S,26,1.161185,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,714,N,26,0.254685,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,716,S,26,-0.032326,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,716,N,26,0.229056,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,717,S,26,0.96515,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,717,N,26,-0.882665,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,718,S,26,-0.193326,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,718,N,26,-0.272534,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,720,S,26,0.252291,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,720,N,26,0.455534,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,724,S,26,-0.229118,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,724,N,26,-0.378883,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,820,S,26,2.062835,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,820,N,26,-0.590193,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,837,S,26,0.666377,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,837,N,26,-0.420258,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,839,S,26,0.362088,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,839,N,26,-0.311599,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,844,S,26,0.155761,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,844,N,26,-0.201879,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,845,S,26,-0.212574,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,845,N,26,-0.141128,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,847,S,26,0.255729,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,847,N,26,-0.071937,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,856,S,26,0.247934,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,856,N,26,-0.112087,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,864,S,26,0.519957,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
LH_AntTemp,864,N,26,-0.550069,DMN,DMN,MemoryAll,LH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,212,S,334,-1.968207,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,212,N,334,-1.453873,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,249,S,334,-0.771434,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,249,N,334,0.794152,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,338,S,334,-0.961988,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,338,N,334,-1.516151,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,365,S,334,-1.921564,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,365,N,334,-1.698716,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,382,S,334,-0.985017,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,382,N,334,-0.588377,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,426,S,334,0.165541,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,426,N,334,0.087724,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,553,S,334,-0.333592,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,553,N,334,-0.560421,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,584,S,334,-0.650551,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,584,N,334,-0.556314,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,602,S,334,-0.760934,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,602,N,334,0.03465,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,604,S,334,-1.056433,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,604,N,334,-1.299474,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,605,S,334,-0.987729,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,605,N,334,-0.99944,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,606,S,334,-0.135908,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,606,N,334,-0.314482,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,673,S,334,-0.19317,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,673,N,334,0.404463,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,674,S,334,-0.877773,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,674,N,334,-0.828582,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,680,S,334,-1.327771,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,680,N,334,-1.520529,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,707,S,334,-0.267181,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,707,N,334,-0.492095,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,712,S,334,-0.629092,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,712,N,334,0.074829,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,714,S,334,0.039766,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,714,N,334,-0.359481,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,716,S,334,0.443043,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,716,N,334,0.436256,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,717,S,334,-1.703394,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,717,N,334,-2.318161,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,718,S,334,-1.047543,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
RH_FrontalMed,718,N,334,-0.06468,DMN,DMN,MemoryAll,RH,OneSentence,OneSentence,V2,MemoryAll
