Subject,TestGroup,Split,Classifier,Accuracy
714,S,1,SVM,0.4444444444444444
714,S,1,Correlation,0.3333333333333333
714,S,2,kNN,0.3333333333333333
714,S,2,sklearn_logistic_reg,0.4444444444444444
714,S,2,SVM,0.5555555555555556
714,S,2,Correlation,0.4444444444444444
714,S,3,kNN,0.3333333333333333
714,S,3,sklearn_logistic_reg,0.4444444444444444
714,S,3,SVM,0.5555555555555556
714,S,3,Correlation,0.5555555555555556
714,S,4,kNN,0.3333333333333333
714,S,4,sklearn_logistic_reg,0.4444444444444444
714,S,4,SVM,0.4444444444444444
714,S,4,Correlation,0.3333333333333333
714,N,0,kNN,0.3333333333333333
714,N,0,sklearn_logistic_reg,0.5
714,N,0,SVM,0.5833333333333334
714,N,0,Correlation,0.4166666666666667
714,N,1,kNN,0.4444444444444444
714,N,1,sklearn_logistic_reg,0.6666666666666666
714,N,1,SVM,0.5555555555555556
